Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority
4420,C,1/12/2023,1/13/2023,5,611,432,0,0,169,19,80,Electronics,81.8,9181,Medium
1301,C,1/12/2023,1/13/2023,2,484,398,0,2,284,97,20,Electronics,906.47,2036,Low
1606,C,1/12/2023,1/13/2023,7,487,187,1,0,148,28,8,Clothing,907.29,9907,Low
4170,A,1/12/2023,1/13/2023,4,914,323,1,0,412,5,95,Food,234.75,1213,Low
1699,C,1/12/2023,1/13/2023,3,548,334,0,1,411,76,8,Clothing,47,1014,Medium
6088,B,1/12/2023,1/13/2023,8,663,208,0,0,175,30,13,Electronics,352.98,5522,High
1190,D,1/12/2023,1/13/2023,4,402,410,1,1,376,81,88,Electronics,952.37,3932,Low
1980,C,1/12/2023,1/13/2023,4,198,74,1,0,115,19,76,Electronics,312.01,2831,Low
3975,C,1/12/2023,1/13/2023,8,405,182,0,0,105,42,59,Furniture,866.59,3343,High
7102,D,1/12/2023,1/13/2023,1,656,86,0,0,133,25,81,Furniture,818.2,4324,Medium
2184,C,1/12/2023,1/13/2023,9,141,270,0,0,158,35,47,Food,944.97,9876,High
4327,A,1/13/2023,1/14/2023,7,567,179,0,0,166,9,60,Food,501.74,4823,High
4394,B,1/13/2023,1/14/2023,2,539,414,1,1,354,96,41,Furniture,922.74,8353,Medium
9319,D,1/13/2023,1/14/2023,6,426,244,0,0,396,39,52,Furniture,744.41,5593,High
2816,D,1/13/2023,1/14/2023,8,668,345,0,0,256,56,76,Clothing,869.31,3194,Medium
6854,A,1/13/2023,1/14/2023,5,132,6,0,1,131,38,54,Furniture,736.01,4191,High
7709,B,1/13/2023,1/14/2023,6,511,268,0,2,109,15,36,Food,466.57,7319,Medium
1569,A,1/13/2023,1/14/2023,8,725,437,0,0,291,46,77,Electronics,919.88,2451,High
6442,B,1/13/2023,1/14/2023,6,911,12,0,1,474,37,99,Furniture,802.54,3006,High
2895,A,1/13/2023,1/14/2023,9,213,499,0,0,318,90,69,Clothing,644.74,5117,High
3733,C,1/13/2023,1/14/2023,9,607,403,1,0,448,60,13,Electronics,488.21,7625,High
4863,A,1/13/2023,1/14/2023,9,155,225,0,0,176,62,72,Furniture,103.68,1495,High
8455,D,1/13/2023,1/14/2023,6,655,265,0,0,119,31,11,Furniture,817.32,3078,Medium
5014,D,1/13/2023,1/14/2023,9,823,241,0,0,255,30,8,Electronics,422.21,4332,Low
2686,D,1/13/2023,1/14/2023,3,451,379,0,0,126,66,31,Electronics,365.83,8580,Medium
4009,A,1/13/2023,1/14/2023,5,428,179,0,0,252,7,62,Electronics,238.34,1126,Low
8806,D,1/13/2023,1/14/2023,2,645,420,1,0,479,30,12,Clothing,546.21,2873,Low
1154,D,1/13/2023,1/14/2023,8,369,179,0,1,384,33,11,Clothing,831.57,3140,High
2409,C,1/13/2023,1/14/2023,4,295,125,0,2,215,38,17,Clothing,296.7,7849,High
1784,C,1/13/2023,1/14/2023,6,512,498,0,0,349,84,27,Electronics,921.45,8437,High
9096,B,1/13/2023,1/14/2023,6,736,282,0,0,498,19,77,Furniture,402.98,7102,Medium
8560,B,1/13/2023,1/14/2023,5,178,417,0,0,144,9,13,Electronics,969.72,5538,Low
8343,B,1/13/2023,1/14/2023,1,866,355,0,0,385,86,86,Food,679.86,6684,Medium
8206,A,1/13/2023,1/14/2023,7,756,189,0,1,393,32,44,Furniture,373.54,7118,High
6596,B,1/13/2023,1/14/2023,8,182,15,0,1,387,30,58,Furniture,983.8,5324,Low
6801,A,1/14/2023,1/15/2023,1,841,314,0,0,405,6,88,Electronics,598.37,3352,Medium
3806,A,1/14/2023,1/15/2023,7,236,20,0,0,170,61,30,Food,770.96,8035,Medium
1537,B,1/14/2023,1/15/2023,4,638,15,0,0,262,81,13,Clothing,457.27,2408,Medium
6986,B,1/14/2023,1/15/2023,6,788,464,0,2,175,37,8,Electronics,128.1,1898,High
2841,A,1/14/2023,1/15/2023,9,818,462,0,0,442,79,69,Furniture,964.39,7610,High
9716,C,1/14/2023,1/15/2023,5,405,268,0,0,104,71,64,Electronics,328.51,7349,Low
7971,D,1/14/2023,1/15/2023,8,410,32,0,0,206,78,52,Food,918.74,1278,Low
6625,D,1/14/2023,1/15/2023,5,487,181,0,0,218,20,6,Electronics,908.48,5074,Low
3950,D,1/14/2023,1/15/2023,2,824,68,1,0,386,30,71,Food,104.05,5074,Medium
8992,C,1/14/2023,1/15/2023,4,965,410,0,0,196,18,54,Furniture,123.56,8630,Low
5780,A,1/14/2023,1/15/2023,2,648,51,0,1,280,63,22,Food,615.93,9419,High
3368,B,1/14/2023,1/15/2023,7,605,64,0,0,100,61,63,Electronics,45.53,8146,High
7655,A,1/14/2023,1/15/2023,7,487,299,1,0,185,57,94,Clothing,426.95,7933,High
9173,A,1/14/2023,1/15/2023,3,392,413,0,1,164,22,79,Clothing,532.51,7718,Medium
5495,B,1/14/2023,1/15/2023,7,278,406,0,0,498,89,37,Clothing,204.82,1623,Medium
7002,C,1/14/2023,1/15/2023,1,771,334,1,2,202,88,56,Food,772.47,7030,Medium
7614,D,1/14/2023,1/15/2023,1,528,227,0,0,123,95,41,Food,437.27,3633,High
6919,D,1/14/2023,1/15/2023,9,979,466,0,0,250,49,60,Food,428.91,5586,High
1853,A,1/14/2023,1/15/2023,6,623,221,0,0,402,18,20,Furniture,242.01,2140,High
5146,C,1/14/2023,1/15/2023,5,780,271,0,0,490,98,95,Food,888.92,6085,Low
4769,D,1/14/2023,1/15/2023,6,411,438,0,0,352,61,69,Electronics,21.11,8086,Low
1574,C,1/14/2023,1/15/2023,6,179,17,0,0,106,82,45,Electronics,16.82,5084,High
2148,B,1/14/2023,1/15/2023,1,113,217,1,0,103,78,58,Clothing,995.5,7293,Medium
7293,A,1/14/2023,1/15/2023,5,153,272,0,0,350,68,76,Furniture,30.88,7288,Low
7457,A,1/15/2023,1/16/2023,9,546,458,1,0,281,7,37,Clothing,163.59,2041,Low
8509,C,1/15/2023,1/16/2023,4,865,307,0,0,203,7,94,Food,884.09,2956,High
5777,D,1/15/2023,1/16/2023,3,164,172,0,0,151,65,39,Food,619.57,4643,Medium
4854,C,1/15/2023,1/16/2023,1,471,55,1,0,181,40,3,Food,628.74,6404,High
3491,B,1/15/2023,1/16/2023,2,602,348,0,0,435,24,77,Food,480.97,7888,High
4124,D,1/15/2023,1/16/2023,3,669,437,0,0,147,32,75,Clothing,159.1,3665,Medium
6691,D,1/15/2023,1/16/2023,4,195,8,0,0,450,10,74,Food,373.45,5440,High
4051,C,1/15/2023,1/16/2023,7,632,496,0,0,316,9,94,Clothing,720.74,8418,Low
1004,B,1/15/2023,1/16/2023,6,359,400,1,0,421,39,73,Clothing,490.51,7549,Medium
6222,D,1/15/2023,1/16/2023,8,684,282,0,0,465,3,94,Furniture,732.51,9757,Low
6315,A,1/15/2023,1/16/2023,9,347,292,0,0,480,99,93,Furniture,17.18,1972,High
5869,B,1/15/2023,1/16/2023,6,226,21,0,0,281,69,38,Clothing,659.21,9528,Medium
1876,D,1/15/2023,1/16/2023,7,598,71,0,0,342,7,46,Furniture,597.02,2638,Low
8027,C,1/15/2023,1/16/2023,4,145,450,0,0,319,12,49,Food,974.65,2971,Low
5142,D,1/15/2023,1/16/2023,2,367,421,0,0,307,23,34,Food,907.95,2152,Low
7966,A,1/15/2023,1/16/2023,9,739,354,0,0,226,89,26,Clothing,604.32,9425,Medium
8079,B,1/15/2023,1/16/2023,9,641,479,0,0,281,63,2,Clothing,580.44,3926,Low
8987,D,1/15/2023,1/16/2023,4,193,327,0,0,455,17,56,Food,101.64,6420,Medium
7799,A,1/15/2023,1/16/2023,3,835,171,0,0,395,78,7,Clothing,941.66,6904,Low
5465,D,1/15/2023,1/16/2023,6,415,122,0,0,134,99,36,Clothing,709.83,2651,Medium
1635,D,1/15/2023,1/16/2023,3,711,90,0,0,379,64,40,Electronics,507.19,3649,Low
2693,B,1/15/2023,1/16/2023,1,170,223,1,0,262,65,78,Food,858.88,7240,Medium
5752,C,1/15/2023,1/16/2023,4,692,291,0,1,449,86,91,Electronics,733.39,6195,High
9311,C,1/15/2023,1/16/2023,1,548,353,0,0,302,28,26,Clothing,567.93,8914,Medium
1830,A,1/16/2023,1/17/2023,2,466,251,0,0,464,58,84,Clothing,543.73,7762,Medium
6177,A,1/16/2023,1/17/2023,3,911,408,0,0,261,87,99,Clothing,927.02,1654,Low
9932,A,1/16/2023,1/17/2023,8,719,478,0,0,329,18,75,Electronics,801.11,3509,Low
9308,B,1/16/2023,1/17/2023,4,713,297,0,2,458,44,90,Electronics,409.05,2182,High
6949,C,1/16/2023,1/17/2023,4,509,366,0,0,448,64,99,Food,632.54,2409,High
3838,A,1/16/2023,1/17/2023,9,190,255,0,0,103,37,69,Clothing,204.4,5709,Low
2150,A,1/16/2023,1/17/2023,7,608,12,1,0,460,3,16,Electronics,933.92,3425,High
8560,D,1/16/2023,1/17/2023,2,976,439,0,0,177,14,75,Food,698.3,9832,High
2931,D,1/16/2023,1/17/2023,3,627,334,1,0,251,7,97,Electronics,960.43,2004,High
2664,A,1/16/2023,1/17/2023,4,209,117,0,0,457,17,9,Food,299.04,1367,Medium
2081,D,1/16/2023,1/17/2023,4,874,434,1,0,215,70,22,Food,322.03,6640,Medium
1512,D,1/16/2023,1/17/2023,8,771,177,0,0,453,83,5,Electronics,833.79,1262,High
8805,D,1/16/2023,1/17/2023,6,864,460,0,0,135,79,84,Furniture,269.21,2581,High
6237,B,1/16/2023,1/17/2023,3,188,307,0,0,434,39,43,Food,364.07,3980,Low
1559,A,1/16/2023,1/17/2023,9,706,499,1,0,390,5,98,Clothing,885.46,8801,High
4672,A,1/16/2023,1/17/2023,8,371,160,2,0,384,79,30,Electronics,522.57,5784,High
8404,D,1/16/2023,1/17/2023,9,346,94,0,0,135,52,74,Electronics,307.38,9967,High
4343,B,1/16/2023,1/17/2023,5,460,408,0,1,423,26,32,Furniture,415.24,1374,Medium
5070,D,1/16/2023,1/17/2023,3,477,367,0,0,494,39,88,Furniture,714.79,6619,Low
1580,B,1/16/2023,1/17/2023,4,305,313,0,0,154,45,17,Food,167.08,3092,High
8004,A,1/16/2023,1/17/2023,5,444,167,0,0,148,77,67,Furniture,962.54,3980,Low
9130,D,1/16/2023,1/17/2023,9,929,86,0,1,412,31,26,Food,497.99,6427,Medium
4147,A,1/16/2023,1/17/2023,9,897,421,0,0,454,77,12,Furniture,767.27,2756,Low
5249,B,1/16/2023,1/17/2023,3,859,2,1,0,442,23,37,Furniture,704.95,6842,Low
2679,C,1/17/2023,1/18/2023,7,554,371,0,0,154,40,42,Furniture,683.93,7942,Low
4506,B,1/17/2023,1/18/2023,6,166,15,0,0,411,32,57,Furniture,425.85,9102,Medium
8253,C,1/17/2023,1/18/2023,4,657,129,0,0,429,4,12,Clothing,51.92,3866,Low
3744,A,1/17/2023,1/18/2023,5,142,22,0,0,359,81,46,Furniture,744.03,3870,High
6188,A,1/17/2023,1/18/2023,2,328,97,0,0,464,84,97,Electronics,954.24,7665,High
3141,D,1/17/2023,1/18/2023,7,912,157,0,1,229,46,27,Electronics,509.98,8480,High
7617,C,1/17/2023,1/18/2023,4,543,238,1,1,187,75,78,Electronics,954.29,5730,Medium
3479,B,1/17/2023,1/18/2023,2,333,9,0,0,491,42,7,Electronics,539.55,8305,Low
7484,A,1/17/2023,1/18/2023,6,298,320,0,0,419,97,38,Food,175.7,1578,Low
8421,C,1/17/2023,1/18/2023,2,596,21,1,1,489,39,48,Furniture,247.07,5231,Medium
5452,B,1/17/2023,1/18/2023,2,947,307,0,1,439,70,42,Clothing,866.07,7468,Low
6881,C,1/17/2023,1/18/2023,7,131,366,0,1,369,56,27,Clothing,625.31,2635,High
7665,B,1/17/2023,1/18/2023,1,363,183,0,0,459,47,10,Furniture,420.25,8317,Low
3849,B,1/17/2023,1/18/2023,7,212,416,0,0,460,38,42,Food,801.39,6763,Low
8390,B,1/17/2023,1/18/2023,5,929,216,0,0,225,18,58,Clothing,645.29,6007,Low
7905,B,1/17/2023,1/18/2023,1,558,213,2,1,426,2,41,Furniture,873.56,9100,Low
3489,C,1/17/2023,1/18/2023,6,375,335,0,0,284,54,9,Electronics,971.23,1573,Low
5611,C,1/17/2023,1/18/2023,7,245,157,0,0,464,81,98,Food,654.72,3171,Low
3839,D,1/17/2023,1/18/2023,1,456,209,0,0,129,88,46,Furniture,971.01,4633,Medium
9527,C,1/17/2023,1/18/2023,9,105,407,0,0,307,30,93,Clothing,475.68,8706,High
6878,C,1/17/2023,1/18/2023,7,439,132,0,1,107,88,82,Clothing,841.59,5787,Medium
7303,D,1/17/2023,1/18/2023,1,593,52,0,0,241,4,54,Food,907.38,3503,Medium
1851,C,1/17/2023,1/18/2023,3,207,228,1,0,403,7,93,Clothing,54.72,3409,High
2687,B,1/17/2023,1/18/2023,5,871,182,0,1,311,79,94,Furniture,866.44,2249,Medium
7833,A,1/18/2023,1/19/2023,4,170,22,0,0,383,57,59,Furniture,414.6,4613,High
3427,A,1/18/2023,1/19/2023,2,439,105,1,1,489,30,13,Food,404.25,7437,High
5000,D,1/18/2023,1/19/2023,1,773,90,0,0,231,93,86,Furniture,783.79,4598,High
6052,C,1/18/2023,1/19/2023,4,199,118,1,0,455,44,16,Clothing,253.87,9091,High
3738,C,1/18/2023,1/19/2023,7,426,459,0,0,422,77,45,Food,41.21,9264,Low
6732,D,1/18/2023,1/19/2023,4,132,137,1,0,493,29,32,Clothing,278.44,7276,High
6387,A,1/18/2023,1/19/2023,9,242,481,0,0,201,90,40,Clothing,651.96,1484,Medium
9002,B,1/18/2023,1/19/2023,8,343,119,1,1,382,36,90,Electronics,953.89,9614,Medium
6536,C,1/18/2023,1/19/2023,8,835,160,1,0,174,99,95,Furniture,401.76,3407,Low
4913,D,1/18/2023,1/19/2023,5,825,207,0,0,199,48,44,Furniture,799.57,3427,Low
2066,B,1/18/2023,1/19/2023,1,731,348,0,1,331,19,83,Clothing,208.53,7455,Low
8723,D,1/18/2023,1/19/2023,9,779,317,0,0,390,63,98,Clothing,853.39,8184,Medium
5380,D,1/18/2023,1/19/2023,2,960,337,0,0,335,2,47,Clothing,767.78,5242,Low
5107,D,1/18/2023,1/19/2023,6,316,154,0,0,368,14,70,Clothing,453.66,1385,Medium
6726,A,1/18/2023,1/19/2023,5,533,262,0,2,475,80,60,Electronics,895.92,3127,Low
4373,A,1/18/2023,1/19/2023,8,966,355,1,0,154,95,35,Clothing,47.49,3335,Low
9945,D,1/18/2023,1/19/2023,3,933,154,0,1,353,35,75,Clothing,788.04,5517,High
3082,C,1/18/2023,1/19/2023,6,828,329,0,0,314,86,60,Clothing,44.85,5595,High
9967,B,1/18/2023,1/19/2023,6,153,393,0,0,398,21,37,Food,866.35,6985,Medium
7748,C,1/18/2023,1/19/2023,3,819,458,0,0,428,92,22,Food,185.01,6358,High
1417,A,1/18/2023,1/19/2023,7,691,312,0,0,423,17,13,Food,47.9,7627,High
9306,B,1/18/2023,1/19/2023,4,991,285,0,0,398,82,16,Food,315.7,3781,High
9808,D,1/18/2023,1/19/2023,5,250,258,0,0,395,32,90,Furniture,186.95,3942,High
4974,C,1/18/2023,1/19/2023,9,154,156,1,1,469,23,86,Food,655.31,8236,High
4267,C,1/19/2023,1/20/2023,6,616,13,0,0,258,6,60,Food,477.64,9263,High
1825,D,1/19/2023,1/20/2023,4,547,76,0,0,358,29,42,Food,138.45,5757,High
8668,C,1/19/2023,1/20/2023,8,134,338,0,0,327,63,13,Furniture,916.98,9048,Medium
6745,A,1/19/2023,1/20/2023,9,960,408,0,0,476,70,87,Clothing,374.12,9448,High
1412,D,1/19/2023,1/20/2023,5,218,393,0,0,244,97,63,Furniture,290.01,2610,High
8543,C,1/19/2023,1/20/2023,2,296,334,0,0,179,96,32,Electronics,701.07,2718,Low
8587,D,1/19/2023,1/20/2023,6,665,219,0,0,138,81,23,Electronics,399.57,2279,Medium
1728,B,1/19/2023,1/20/2023,8,870,231,0,0,293,4,43,Food,154.05,2853,Medium
8164,D,1/19/2023,1/20/2023,5,873,432,0,0,296,58,32,Electronics,586.55,4142,Low
9867,C,1/19/2023,1/20/2023,1,954,293,0,0,196,31,28,Food,40.06,8385,Medium
6988,A,1/19/2023,1/20/2023,8,977,454,0,0,345,22,33,Electronics,630.9,5591,Medium
3504,D,1/19/2023,1/20/2023,9,923,141,0,1,432,27,26,Furniture,868.88,1885,Medium
3967,D,1/19/2023,1/20/2023,1,613,250,0,0,175,85,94,Food,269.4,8861,High
3786,C,1/19/2023,1/20/2023,8,693,413,0,0,352,84,81,Furniture,853.8,1946,High
2122,A,1/19/2023,1/20/2023,2,961,295,0,0,377,98,42,Food,252.59,9587,High
5079,A,1/19/2023,1/20/2023,4,521,139,2,2,107,87,29,Clothing,210.44,5561,Low
2571,B,1/19/2023,1/20/2023,2,616,475,0,0,463,16,2,Food,718.23,6665,Low
6073,B,1/19/2023,1/20/2023,2,785,497,0,0,298,6,34,Food,74.85,9406,High
6104,C,1/19/2023,1/20/2023,3,238,141,0,0,351,80,38,Electronics,50.23,2980,High
3143,A,1/19/2023,1/20/2023,8,804,128,0,0,483,7,12,Electronics,461.42,6960,Medium
7806,A,1/19/2023,1/20/2023,4,749,323,0,1,117,14,52,Food,43.75,7950,Low
8357,B,1/19/2023,1/20/2023,7,908,304,0,0,489,3,21,Food,501.71,4019,Low
4440,B,1/19/2023,1/20/2023,3,727,17,0,1,341,97,91,Furniture,652.93,4876,Medium
4766,C,1/19/2023,1/20/2023,3,143,242,0,0,352,49,40,Food,235.93,9587,Low
6644,A,1/20/2023,1/21/2023,2,957,163,0,0,103,36,67,Electronics,899.88,2664,High
3914,D,1/20/2023,1/21/2023,6,900,319,1,1,472,29,49,Food,208.28,8872,High
5968,B,1/20/2023,1/21/2023,6,318,95,0,1,336,4,26,Furniture,245.12,6939,Low
6917,C,1/20/2023,1/21/2023,1,667,27,0,0,278,40,52,Furniture,913.93,6757,Low
9787,A,1/20/2023,1/21/2023,7,853,475,1,0,111,41,62,Food,690.67,6244,High
1728,A,1/20/2023,1/21/2023,4,357,229,0,0,467,22,69,Electronics,533.35,7376,Low
2365,B,1/20/2023,1/21/2023,3,612,415,0,0,392,79,61,Clothing,336.85,7017,Low
5492,C,1/20/2023,1/21/2023,8,476,455,0,0,357,4,84,Food,771.39,9396,Medium
1698,D,1/20/2023,1/21/2023,2,992,24,0,0,358,82,46,Furniture,592.46,9451,Low
8186,B,1/20/2023,1/21/2023,9,388,174,1,0,184,23,72,Furniture,348.51,8570,High
1395,C,1/20/2023,1/21/2023,8,569,403,1,0,394,4,92,Electronics,827.71,6292,Low
8400,A,1/20/2023,1/21/2023,8,202,160,0,0,432,68,29,Furniture,796.64,6280,Low
9082,D,1/20/2023,1/21/2023,3,903,29,0,0,211,18,50,Food,941.45,2296,High
5171,C,1/20/2023,1/21/2023,4,248,164,0,1,305,1,2,Clothing,994.93,5871,High
5360,D,1/20/2023,1/21/2023,2,183,207,0,0,321,32,64,Electronics,21.42,6235,Low
3502,C,1/20/2023,1/21/2023,2,125,436,0,0,117,21,66,Furniture,326.92,2647,Low
1717,C,1/20/2023,1/21/2023,4,274,472,0,0,112,38,43,Electronics,200.72,7041,Low
3782,C,1/20/2023,1/21/2023,6,834,101,0,0,369,26,87,Food,221.47,9488,Low
5946,C,1/20/2023,1/21/2023,5,740,372,1,0,140,41,10,Clothing,866.17,3444,Low
6486,D,1/20/2023,1/21/2023,1,521,105,2,0,139,49,53,Food,975.18,8890,Low
9335,B,1/20/2023,1/21/2023,1,753,329,0,2,188,85,92,Electronics,940.67,5247,Medium
5980,D,1/20/2023,1/21/2023,6,445,68,0,0,200,93,83,Clothing,699.51,2736,High
8266,C,1/20/2023,1/21/2023,3,401,7,1,1,318,41,28,Food,559.41,7589,Low
5491,D,1/20/2023,1/21/2023,3,397,122,1,1,314,96,95,Electronics,641.62,9799,High
8192,D,1/21/2023,1/22/2023,7,234,352,0,0,403,59,2,Clothing,857.12,2438,Medium
6588,D,1/21/2023,1/22/2023,1,154,100,0,0,109,4,29,Electronics,16.96,3193,High
8651,C,1/21/2023,1/22/2023,1,155,0,1,0,316,13,52,Food,433.97,4581,High
4636,D,1/21/2023,1/22/2023,3,473,350,1,0,220,61,14,Electronics,511.51,1576,High
2167,A,1/21/2023,1/22/2023,8,687,6,0,0,409,51,28,Furniture,924.23,4441,Medium
2062,C,1/21/2023,1/22/2023,1,930,317,0,0,262,35,1,Electronics,180.36,5914,Low
3156,D,1/21/2023,1/22/2023,4,438,110,0,0,251,91,59,Furniture,746.91,1531,Medium
8860,A,1/21/2023,1/22/2023,9,556,342,0,0,404,65,44,Clothing,924.77,9541,Medium
6161,D,1/21/2023,1/22/2023,4,454,185,1,0,183,49,80,Clothing,766.37,8219,Medium
6305,B,1/21/2023,1/22/2023,8,231,215,0,0,301,49,85,Food,20.19,5860,High
7541,D,1/21/2023,1/22/2023,7,592,461,0,0,149,14,78,Electronics,662.85,5216,Medium
5729,D,1/21/2023,1/22/2023,3,653,342,0,0,248,37,43,Furniture,217.44,5157,Medium
8330,B,1/21/2023,1/22/2023,7,963,122,0,0,319,30,17,Furniture,609.07,1553,High
6334,C,1/21/2023,1/22/2023,7,209,200,0,0,254,14,54,Food,575.45,2272,High
9924,B,1/21/2023,1/22/2023,3,681,7,0,2,196,75,15,Electronics,957.48,1088,High
5330,C,1/21/2023,1/22/2023,2,895,63,0,1,423,95,48,Furniture,198.39,6622,Medium
9010,B,1/21/2023,1/22/2023,9,225,135,2,0,198,92,95,Food,60,7316,High
7801,D,1/21/2023,1/22/2023,1,959,386,0,0,439,27,46,Food,615.16,7117,Low
5846,D,1/21/2023,1/22/2023,7,395,382,1,0,489,62,49,Electronics,350.5,5536,Low
7731,C,1/21/2023,1/22/2023,4,278,185,0,0,285,3,36,Electronics,752.71,9870,High
8241,C,1/21/2023,1/22/2023,2,909,126,0,0,233,70,14,Electronics,993.28,7695,Medium
1953,A,1/21/2023,1/22/2023,2,985,415,0,0,415,39,91,Furniture,407.35,4296,Medium
3539,A,1/21/2023,1/22/2023,8,296,371,0,0,436,19,3,Food,160.33,7534,Low
8056,D,1/21/2023,1/22/2023,7,872,451,0,0,246,98,6,Electronics,558.57,9657,Medium
2542,D,1/22/2023,1/23/2023,7,200,48,0,0,212,92,91,Clothing,352.71,9555,Low
6293,A,1/22/2023,1/23/2023,5,672,165,1,0,116,76,22,Electronics,796.73,4239,High
2191,A,1/22/2023,1/23/2023,8,282,385,0,0,486,39,22,Furniture,539,9610,Low
7313,C,1/22/2023,1/23/2023,2,908,126,0,0,465,10,36,Electronics,909.1,6833,Medium
7938,B,1/22/2023,1/23/2023,2,978,392,0,0,133,47,96,Electronics,839.79,8894,Low
3681,C,1/22/2023,1/23/2023,5,108,301,0,0,161,89,91,Clothing,914.98,1525,Medium
2540,A,1/22/2023,1/23/2023,1,512,320,0,1,295,23,71,Clothing,306.06,7866,Low
7172,D,1/22/2023,1/23/2023,6,817,176,1,1,186,59,50,Furniture,903.74,7130,High
6541,A,1/22/2023,1/23/2023,4,929,202,0,0,478,90,76,Electronics,867.77,1221,Low
2365,D,1/22/2023,1/23/2023,6,665,156,0,0,222,83,80,Electronics,630.74,7280,High
9691,D,1/22/2023,1/23/2023,7,791,345,0,0,353,20,69,Clothing,911.33,7212,High
9702,D,1/22/2023,1/23/2023,3,203,218,0,0,226,45,35,Electronics,63.69,5902,High
8494,D,1/22/2023,1/23/2023,8,225,485,1,0,437,44,9,Furniture,787.77,4692,Medium
5312,B,1/22/2023,1/23/2023,7,645,284,0,0,261,18,29,Clothing,154.06,4807,High
2324,A,1/22/2023,1/23/2023,1,776,288,0,1,415,48,27,Food,347.5,9871,Medium
4141,C,1/22/2023,1/23/2023,6,909,27,1,1,271,75,57,Food,732.29,1155,High
8419,D,1/22/2023,1/23/2023,7,369,350,0,0,498,89,96,Food,217.59,7640,Low
4486,D,1/22/2023,1/23/2023,4,565,82,0,1,400,1,74,Food,238.89,9387,Low
2810,C,1/22/2023,1/23/2023,2,900,111,1,0,430,32,89,Clothing,219.93,7820,High
7588,C,1/22/2023,1/23/2023,9,217,153,0,0,458,97,59,Furniture,461.68,5571,Low
3923,D,1/22/2023,1/23/2023,7,965,369,0,2,351,64,42,Food,90.18,7372,Low
6301,C,1/22/2023,1/23/2023,1,191,28,0,0,108,7,53,Food,887.66,8575,Medium
5186,C,1/22/2023,1/23/2023,8,711,394,2,0,350,95,38,Electronics,732.43,6025,Medium
9905,B,1/22/2023,1/23/2023,3,584,488,0,1,338,90,89,Furniture,518.38,1490,Low
6977,C,1/23/2023,1/24/2023,4,186,479,0,0,134,71,4,Food,93.37,7164,High
5268,A,1/23/2023,1/24/2023,5,333,212,0,0,365,46,52,Clothing,133.08,8110,High
5748,A,1/23/2023,1/24/2023,1,223,101,0,0,203,24,44,Clothing,107.48,8591,Medium
5849,A,1/23/2023,1/24/2023,6,302,417,0,0,482,69,23,Furniture,24.6,7251,Low
4709,D,1/23/2023,1/24/2023,6,131,359,0,0,256,86,74,Food,670.42,4421,Medium
7619,A,1/23/2023,1/24/2023,2,456,213,0,0,273,36,70,Clothing,515.05,7451,High
9647,B,1/23/2023,1/24/2023,6,562,303,0,0,297,67,77,Electronics,388.24,9770,Medium
4072,A,1/23/2023,1/24/2023,8,650,154,0,1,310,50,95,Clothing,354.06,7560,Low
7530,D,1/23/2023,1/24/2023,6,193,379,0,0,317,59,69,Furniture,466.77,5106,High
1504,B,1/23/2023,1/24/2023,4,621,199,0,0,300,58,60,Food,480.21,4496,Low
2214,A,1/23/2023,1/24/2023,4,826,167,1,0,332,46,4,Furniture,147.69,8512,High
2531,B,1/23/2023,1/24/2023,9,507,237,1,0,215,70,3,Clothing,536.22,8399,Low
8576,B,1/23/2023,1/24/2023,6,199,158,0,0,400,89,94,Food,57.55,6424,Low
1823,D,1/23/2023,1/24/2023,8,343,192,0,0,176,23,23,Furniture,939.26,9379,Medium
1928,D,1/23/2023,1/24/2023,8,157,166,0,0,317,12,37,Furniture,717.08,2503,High
6029,B,1/23/2023,1/24/2023,7,456,225,0,0,473,28,18,Food,19.36,5111,Low
1133,A,1/23/2023,1/24/2023,3,590,366,1,0,152,58,99,Electronics,295.94,3771,High
3105,D,1/23/2023,1/24/2023,1,419,250,0,0,183,61,5,Clothing,982.89,2347,Medium
4627,B,1/23/2023,1/24/2023,5,118,279,0,0,357,96,41,Electronics,57.97,1308,Low
7316,C,1/23/2023,1/24/2023,2,456,475,0,0,231,55,92,Furniture,155.26,4566,High
2852,C,1/23/2023,1/24/2023,2,216,497,0,0,298,89,38,Furniture,482.34,8616,Medium
5910,D,1/23/2023,1/24/2023,7,235,451,0,1,374,34,47,Electronics,359.91,6786,Low
5175,A,1/23/2023,1/24/2023,3,938,465,0,0,454,94,82,Clothing,985.38,3526,High
6348,C,1/23/2023,1/24/2023,8,395,220,0,0,494,18,72,Furniture,544.2,9405,Medium
7190,C,1/24/2023,1/25/2023,9,624,22,0,0,182,35,12,Food,941.78,5230,Medium
2256,C,1/24/2023,1/25/2023,8,200,484,0,0,348,48,30,Furniture,383.05,5506,Low
4376,A,1/24/2023,1/25/2023,6,479,188,2,0,497,37,86,Furniture,279.37,7722,Low
6645,A,1/24/2023,1/25/2023,5,254,410,0,2,168,41,6,Clothing,295.54,5689,Low
4486,D,1/24/2023,1/25/2023,3,693,271,0,0,241,6,61,Food,640.23,5365,High
4584,D,1/24/2023,1/25/2023,3,699,428,0,1,239,83,94,Electronics,607.97,5480,Medium
