Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Revenue
4987,C,2023-01-11,2023-01-12,7,958,498,0,1,390,72,98,Furniture,125.01,6145,High,9000.720000000001
7015,B,2023-01-11,2023-01-12,6,278,453,0,0,204,42,29,Clothing,811.47,3965,Low,34081.74
2218,A,2023-01-11,2023-01-12,2,520,47,0,0,202,66,76,Furniture,646.54,6765,High,42671.64
5496,B,2023-01-11,2023-01-12,4,581,198,0,0,307,63,68,Clothing,42.08,9740,High,2651.04
5735,D,2023-01-11,2023-01-12,2,148,70,0,0,248,42,43,Electronics,772.71,4012,Medium,32453.82
5555,B,2023-01-11,2023-01-12,1,926,411,0,0,292,91,34,Electronics,514.8,5074,High,46846.799999999996
9050,C,2023-01-11,2023-01-12,3,866,91,0,0,412,34,6,Clothing,501.19,5301,Medium,17040.46
4446,A,2023-01-11,2023-01-12,4,129,402,0,2,321,29,49,Electronics,318.77,7311,Low,9244.33
2045,D,2023-01-11,2023-01-12,5,184,463,1,0,146,26,60,Electronics,290.64,1375,Low,7556.639999999999
7893,A,2023-01-11,2023-01-12,5,888,208,0,0,403,23,51,Furniture,505.31,6322,High,11622.13
2693,D,2023-01-11,2023-01-12,7,601,341,0,0,266,36,9,Furniture,13.12,9060,Medium,472.32
4436,B,2023-01-11,2023-01-12,8,645,338,0,1,186,9,5,Electronics,797.16,2182,Medium,7174.44
9754,B,2023-01-11,2023-01-12,9,428,47,0,0,325,85,64,Furniture,786.17,7648,High,66824.45
6895,C,2023-01-11,2023-01-12,7,709,28,0,0,219,42,16,Electronics,738.2,9847,Medium,31004.4
4354,C,2023-01-11,2023-01-12,5,533,175,1,0,347,67,59,Electronics,606.49,6476,Low,40634.83
1225,D,2023-01-11,2023-01-12,9,687,18,0,1,452,7,56,Clothing,302.62,5394,Medium,2118.34
5893,C,2023-01-11,2023-01-12,8,786,494,0,0,243,23,65,Furniture,661.4,9314,Low,15212.199999999999
8022,C,2023-01-12,2023-01-13,9,952,354,1,0,332,32,84,Furniture,137.86,4338,Medium,4411.52
6600,C,2023-01-12,2023-01-13,8,348,46,1,0,449,23,35,Electronics,270.76,2654,Low,6227.48
8996,C,2023-01-12,2023-01-13,6,951,344,0,2,102,16,10,Clothing,54.74,2447,High,875.84
8683,B,2023-01-12,2023-01-13,4,233,59,0,0,336,69,89,Food,860.88,9082,Low,59400.72
5642,C,2023-01-12,2023-01-13,9,789,175,0,0,416,13,47,Furniture,830.07,4257,Low,10790.91
8679,B,2023-01-12,2023-01-13,9,464,254,0,0,357,10,92,Food,456.34,9346,Low,4563.4
9208,B,2023-01-12,2023-01-13,9,839,403,0,0,125,59,35,Furniture,443.23,7100,High,26150.57
8339,A,2023-01-12,2023-01-13,3,674,228,0,0,117,2,62,Electronics,926.73,3216,High,1853.46
3205,B,2023-01-12,2023-01-13,3,879,146,0,0,421,80,33,Furniture,678.4,8928,Medium,54272.0
2069,B,2023-01-12,2023-01-13,6,524,297,0,0,395,52,15,Furniture,712.22,5435,High,37035.44
4444,C,2023-01-12,2023-01-13,6,514,332,0,0,230,1,85,Electronics,365.66,6988,Low,365.66
2060,B,2023-01-12,2023-01-13,6,869,238,1,0,116,70,35,Clothing,298.72,9414,Low,20910.4
3327,D,2023-01-12,2023-01-13,5,755,331,0,0,357,54,10,Furniture,123.23,4537,High,6654.42
4420,C,2023-01-12,2023-01-13,5,611,432,0,0,169,19,80,Electronics,81.8,9181,Medium,1554.2
1301,C,2023-01-12,2023-01-13,2,484,398,0,2,284,97,20,Electronics,906.47,2036,Low,87927.59
1606,C,2023-01-12,2023-01-13,7,487,187,1,0,148,28,8,Clothing,907.29,9907,Low,25404.12
4170,A,2023-01-12,2023-01-13,4,914,323,1,0,412,5,95,Food,234.75,1213,Low,1173.75
1699,C,2023-01-12,2023-01-13,3,548,334,0,1,411,76,8,Clothing,47.0,1014,Medium,3572.0
6088,B,2023-01-12,2023-01-13,8,663,208,0,0,175,30,13,Electronics,352.98,5522,High,10589.400000000001
1190,D,2023-01-12,2023-01-13,4,402,410,1,1,376,81,88,Electronics,952.37,3932,Low,77141.97
1980,C,2023-01-12,2023-01-13,4,198,74,1,0,115,19,76,Electronics,312.01,2831,Low,5928.19
3975,C,2023-01-12,2023-01-13,8,405,182,0,0,105,42,59,Furniture,866.59,3343,High,36396.78
7102,D,2023-01-12,2023-01-13,1,656,86,0,0,133,25,81,Furniture,818.2,4324,Medium,20455.0
2184,C,2023-01-12,2023-01-13,9,141,270,0,0,158,35,47,Food,944.97,9876,High,33073.950000000004
4327,A,2023-01-13,2023-01-14,7,567,179,0,0,166,9,60,Food,501.74,4823,High,4515.66
4394,B,2023-01-13,2023-01-14,2,539,414,1,1,354,96,41,Furniture,922.74,8353,Medium,88583.04000000001
9319,D,2023-01-13,2023-01-14,6,426,244,0,0,396,39,52,Furniture,744.41,5593,High,29031.989999999998
2816,D,2023-01-13,2023-01-14,8,668,345,0,0,256,56,76,Clothing,869.31,3194,Medium,48681.36
6854,A,2023-01-13,2023-01-14,5,132,6,0,1,131,38,54,Furniture,736.01,4191,High,27968.38
7709,B,2023-01-13,2023-01-14,6,511,268,0,2,109,15,36,Food,466.57,7319,Medium,6998.55
1569,A,2023-01-13,2023-01-14,8,725,437,0,0,291,46,77,Electronics,919.88,2451,High,42314.48
6442,B,2023-01-13,2023-01-14,6,911,12,0,1,474,37,99,Furniture,802.54,3006,High,29693.98
2895,A,2023-01-13,2023-01-14,9,213,499,0,0,318,90,69,Clothing,644.74,5117,High,58026.6
3733,C,2023-01-13,2023-01-14,9,607,403,1,0,448,60,13,Electronics,488.21,7625,High,29292.6
4863,A,2023-01-13,2023-01-14,9,155,225,0,0,176,62,72,Furniture,103.68,1495,High,6428.160000000001
8455,D,2023-01-13,2023-01-14,6,655,265,0,0,119,31,11,Furniture,817.32,3078,Medium,25336.920000000002
5014,D,2023-01-13,2023-01-14,9,823,241,0,0,255,30,8,Electronics,422.21,4332,Low,12666.3
2686,D,2023-01-13,2023-01-14,3,451,379,0,0,126,66,31,Electronics,365.83,8580,Medium,24144.78
4009,A,2023-01-13,2023-01-14,5,428,179,0,0,252,7,62,Electronics,238.34,1126,Low,1668.38
8806,D,2023-01-13,2023-01-14,2,645,420,1,0,479,30,12,Clothing,546.21,2873,Low,16386.300000000003
1154,D,2023-01-13,2023-01-14,8,369,179,0,1,384,33,11,Clothing,831.57,3140,High,27441.81
2409,C,2023-01-13,2023-01-14,4,295,125,0,2,215,38,17,Clothing,296.7,7849,High,11274.6
1784,C,2023-01-13,2023-01-14,6,512,498,0,0,349,84,27,Electronics,921.45,8437,High,77401.8
9096,B,2023-01-13,2023-01-14,6,736,282,0,0,498,19,77,Furniture,402.98,7102,Medium,7656.620000000001
8560,B,2023-01-13,2023-01-14,5,178,417,0,0,144,9,13,Electronics,969.72,5538,Low,8727.48
8343,B,2023-01-13,2023-01-14,1,866,355,0,0,385,86,86,Food,679.86,6684,Medium,58467.96
8206,A,2023-01-13,2023-01-14,7,756,189,0,1,393,32,44,Furniture,373.54,7118,High,11953.28
6596,B,2023-01-13,2023-01-14,8,182,15,0,1,387,30,58,Furniture,983.8,5324,Low,29514.0
6801,A,2023-01-14,2023-01-15,1,841,314,0,0,405,6,88,Electronics,598.37,3352,Medium,3590.2200000000003
3806,A,2023-01-14,2023-01-15,7,236,20,0,0,170,61,30,Food,770.96,8035,Medium,47028.560000000005
1537,B,2023-01-14,2023-01-15,4,638,15,0,0,262,81,13,Clothing,457.27,2408,Medium,37038.869999999995
6986,B,2023-01-14,2023-01-15,6,788,464,0,2,175,37,8,Electronics,128.1,1898,High,4739.7
2841,A,2023-01-14,2023-01-15,9,818,462,0,0,442,79,69,Furniture,964.39,7610,High,76186.81
9716,C,2023-01-14,2023-01-15,5,405,268,0,0,104,71,64,Electronics,328.51,7349,Low,23324.21
7971,D,2023-01-14,2023-01-15,8,410,32,0,0,206,78,52,Food,918.74,1278,Low,71661.72
6625,D,2023-01-14,2023-01-15,5,487,181,0,0,218,20,6,Electronics,908.48,5074,Low,18169.6
3950,D,2023-01-14,2023-01-15,2,824,68,1,0,386,30,71,Food,104.05,5074,Medium,3121.5
8992,C,2023-01-14,2023-01-15,4,965,410,0,0,196,18,54,Furniture,123.56,8630,Low,2224.08
5780,A,2023-01-14,2023-01-15,2,648,51,0,1,280,63,22,Food,615.93,9419,High,38803.59
3368,B,2023-01-14,2023-01-15,7,605,64,0,0,100,61,63,Electronics,45.53,8146,High,2777.33
7655,A,2023-01-14,2023-01-15,7,487,299,1,0,185,57,94,Clothing,426.95,7933,High,24336.149999999998
9173,A,2023-01-14,2023-01-15,3,392,413,0,1,164,22,79,Clothing,532.51,7718,Medium,11715.22
5495,B,2023-01-14,2023-01-15,7,278,406,0,0,498,89,37,Clothing,204.82,1623,Medium,18228.98
7002,C,2023-01-14,2023-01-15,1,771,334,1,2,202,88,56,Food,772.47,7030,Medium,67977.36
7614,D,2023-01-14,2023-01-15,1,528,227,0,0,123,95,41,Food,437.27,3633,High,41540.65
6919,D,2023-01-14,2023-01-15,9,979,466,0,0,250,49,60,Food,428.91,5586,High,21016.59
1853,A,2023-01-14,2023-01-15,6,623,221,0,0,402,18,20,Furniture,242.01,2140,High,4356.18
5146,C,2023-01-14,2023-01-15,5,780,271,0,0,490,98,95,Food,888.92,6085,Low,87114.15999999999
4769,D,2023-01-14,2023-01-15,6,411,438,0,0,352,61,69,Electronics,21.11,8086,Low,1287.71
1574,C,2023-01-14,2023-01-15,6,179,17,0,0,106,82,45,Electronics,16.82,5084,High,1379.24
2148,B,2023-01-14,2023-01-15,1,113,217,1,0,103,78,58,Clothing,995.5,7293,Medium,77649.0
7293,A,2023-01-14,2023-01-15,5,153,272,0,0,350,68,76,Furniture,30.88,7288,Low,2099.84
7457,A,2023-01-15,2023-01-16,9,546,458,1,0,281,7,37,Clothing,163.59,2041,Low,1145.13
8509,C,2023-01-15,2023-01-16,4,865,307,0,0,203,7,94,Food,884.09,2956,High,6188.63
5777,D,2023-01-15,2023-01-16,3,164,172,0,0,151,65,39,Food,619.57,4643,Medium,40272.05
4854,C,2023-01-15,2023-01-16,1,471,55,1,0,181,40,3,Food,628.74,6404,High,25149.6
3491,B,2023-01-15,2023-01-16,2,602,348,0,0,435,24,77,Food,480.97,7888,High,11543.28
4124,D,2023-01-15,2023-01-16,3,669,437,0,0,147,32,75,Clothing,159.1,3665,Medium,5091.2
6691,D,2023-01-15,2023-01-16,4,195,8,0,0,450,10,74,Food,373.45,5440,High,3734.5
4051,C,2023-01-15,2023-01-16,7,632,496,0,0,316,9,94,Clothing,720.74,8418,Low,6486.66
1004,B,2023-01-15,2023-01-16,6,359,400,1,0,421,39,73,Clothing,490.51,7549,Medium,19129.89
6222,D,2023-01-15,2023-01-16,8,684,282,0,0,465,3,94,Furniture,732.51,9757,Low,2197.5299999999997
6315,A,2023-01-15,2023-01-16,9,347,292,0,0,480,99,93,Furniture,17.18,1972,High,1700.82
5869,B,2023-01-15,2023-01-16,6,226,21,0,0,281,69,38,Clothing,659.21,9528,Medium,45485.490000000005
1876,D,2023-01-15,2023-01-16,7,598,71,0,0,342,7,46,Furniture,597.02,2638,Low,4179.139999999999
8027,C,2023-01-15,2023-01-16,4,145,450,0,0,319,12,49,Food,974.65,2971,Low,11695.8
5142,D,2023-01-15,2023-01-16,2,367,421,0,0,307,23,34,Food,907.95,2152,Low,20882.850000000002
7966,A,2023-01-15,2023-01-16,9,739,354,0,0,226,89,26,Clothing,604.32,9425,Medium,53784.48
8079,B,2023-01-15,2023-01-16,9,641,479,0,0,281,63,2,Clothing,580.44,3926,Low,36567.72
8987,D,2023-01-15,2023-01-16,4,193,327,0,0,455,17,56,Food,101.64,6420,Medium,1727.88
7799,A,2023-01-15,2023-01-16,3,835,171,0,0,395,78,7,Clothing,941.66,6904,Low,73449.48
5465,D,2023-01-15,2023-01-16,6,415,122,0,0,134,99,36,Clothing,709.83,2651,Medium,70273.17
1635,D,2023-01-15,2023-01-16,3,711,90,0,0,379,64,40,Electronics,507.19,3649,Low,32460.16
2693,B,2023-01-15,2023-01-16,1,170,223,1,0,262,65,78,Food,858.88,7240,Medium,55827.2
5752,C,2023-01-15,2023-01-16,4,692,291,0,1,449,86,91,Electronics,733.39,6195,High,63071.54
9311,C,2023-01-15,2023-01-16,1,548,353,0,0,302,28,26,Clothing,567.93,8914,Medium,15902.039999999999
1830,A,2023-01-16,2023-01-17,2,466,251,0,0,464,58,84,Clothing,543.73,7762,Medium,31536.34
6177,A,2023-01-16,2023-01-17,3,911,408,0,0,261,87,99,Clothing,927.02,1654,Low,80650.74
9932,A,2023-01-16,2023-01-17,8,719,478,0,0,329,18,75,Electronics,801.11,3509,Low,14419.98
9308,B,2023-01-16,2023-01-17,4,713,297,0,2,458,44,90,Electronics,409.05,2182,High,17998.2
6949,C,2023-01-16,2023-01-17,4,509,366,0,0,448,64,99,Food,632.54,2409,High,40482.56
3838,A,2023-01-16,2023-01-17,9,190,255,0,0,103,37,69,Clothing,204.4,5709,Low,7562.8
2150,A,2023-01-16,2023-01-17,7,608,12,1,0,460,3,16,Electronics,933.92,3425,High,2801.7599999999998
8560,D,2023-01-16,2023-01-17,2,976,439,0,0,177,14,75,Food,698.3,9832,High,9776.199999999999
2931,D,2023-01-16,2023-01-17,3,627,334,1,0,251,7,97,Electronics,960.43,2004,High,6723.009999999999
2664,A,2023-01-16,2023-01-17,4,209,117,0,0,457,17,9,Food,299.04,1367,Medium,5083.68
2081,D,2023-01-16,2023-01-17,4,874,434,1,0,215,70,22,Food,322.03,6640,Medium,22542.1
1512,D,2023-01-16,2023-01-17,8,771,177,0,0,453,83,5,Electronics,833.79,1262,High,69204.56999999999
8805,D,2023-01-16,2023-01-17,6,864,460,0,0,135,79,84,Furniture,269.21,2581,High,21267.59
6237,B,2023-01-16,2023-01-17,3,188,307,0,0,434,39,43,Food,364.07,3980,Low,14198.73
1559,A,2023-01-16,2023-01-17,9,706,499,1,0,390,5,98,Clothing,885.46,8801,High,4427.3
4672,A,2023-01-16,2023-01-17,8,371,160,2,0,384,79,30,Electronics,522.57,5784,High,41283.030000000006
8404,D,2023-01-16,2023-01-17,9,346,94,0,0,135,52,74,Electronics,307.38,9967,High,15983.76
4343,B,2023-01-16,2023-01-17,5,460,408,0,1,423,26,32,Furniture,415.24,1374,Medium,10796.24
5070,D,2023-01-16,2023-01-17,3,477,367,0,0,494,39,88,Furniture,714.79,6619,Low,27876.809999999998
1580,B,2023-01-16,2023-01-17,4,305,313,0,0,154,45,17,Food,167.08,3092,High,7518.6
8004,A,2023-01-16,2023-01-17,5,444,167,0,0,148,77,67,Furniture,962.54,3980,Low,74115.58
9130,D,2023-01-16,2023-01-17,9,929,86,0,1,412,31,26,Food,497.99,6427,Medium,15437.69
4147,A,2023-01-16,2023-01-17,9,897,421,0,0,454,77,12,Furniture,767.27,2756,Low,59079.79
5249,B,2023-01-16,2023-01-17,3,859,2,1,0,442,23,37,Furniture,704.95,6842,Low,16213.85
2679,C,2023-01-17,2023-01-18,7,554,371,0,0,154,40,42,Furniture,683.93,7942,Low,27357.199999999997
4506,B,2023-01-17,2023-01-18,6,166,15,0,0,411,32,57,Furniture,425.85,9102,Medium,13627.2
8253,C,2023-01-17,2023-01-18,4,657,129,0,0,429,4,12,Clothing,51.92,3866,Low,207.68
3744,A,2023-01-17,2023-01-18,5,142,22,0,0,359,81,46,Furniture,744.03,3870,High,60266.43
6188,A,2023-01-17,2023-01-18,2,328,97,0,0,464,84,97,Electronics,954.24,7665,High,80156.16
3141,D,2023-01-17,2023-01-18,7,912,157,0,1,229,46,27,Electronics,509.98,8480,High,23459.08
7617,C,2023-01-17,2023-01-18,4,543,238,1,1,187,75,78,Electronics,954.29,5730,Medium,71571.75
3479,B,2023-01-17,2023-01-18,2,333,9,0,0,491,42,7,Electronics,539.55,8305,Low,22661.1
7484,A,2023-01-17,2023-01-18,6,298,320,0,0,419,97,38,Food,175.7,1578,Low,17042.899999999998
8421,C,2023-01-17,2023-01-18,2,596,21,1,1,489,39,48,Furniture,247.07,5231,Medium,9635.73
5452,B,2023-01-17,2023-01-18,2,947,307,0,1,439,70,42,Clothing,866.07,7468,Low,60624.9
6881,C,2023-01-17,2023-01-18,7,131,366,0,1,369,56,27,Clothing,625.31,2635,High,35017.36
7665,B,2023-01-17,2023-01-18,1,363,183,0,0,459,47,10,Furniture,420.25,8317,Low,19751.75
3849,B,2023-01-17,2023-01-18,7,212,416,0,0,460,38,42,Food,801.39,6763,Low,30452.82
8390,B,2023-01-17,2023-01-18,5,929,216,0,0,225,18,58,Clothing,645.29,6007,Low,11615.22
7905,B,2023-01-17,2023-01-18,1,558,213,2,1,426,2,41,Furniture,873.56,9100,Low,1747.12
3489,C,2023-01-17,2023-01-18,6,375,335,0,0,284,54,9,Electronics,971.23,1573,Low,52446.42
5611,C,2023-01-17,2023-01-18,7,245,157,0,0,464,81,98,Food,654.72,3171,Low,53032.32
3839,D,2023-01-17,2023-01-18,1,456,209,0,0,129,88,46,Furniture,971.01,4633,Medium,85448.88
9527,C,2023-01-17,2023-01-18,9,105,407,0,0,307,30,93,Clothing,475.68,8706,High,14270.4
6878,C,2023-01-17,2023-01-18,7,439,132,0,1,107,88,82,Clothing,841.59,5787,Medium,74059.92
7303,D,2023-01-17,2023-01-18,1,593,52,0,0,241,4,54,Food,907.38,3503,Medium,3629.52
1851,C,2023-01-17,2023-01-18,3,207,228,1,0,403,7,93,Clothing,54.72,3409,High,383.03999999999996
2687,B,2023-01-17,2023-01-18,5,871,182,0,1,311,79,94,Furniture,866.44,2249,Medium,68448.76000000001
7833,A,2023-01-18,2023-01-19,4,170,22,0,0,383,57,59,Furniture,414.6,4613,High,23632.2
3427,A,2023-01-18,2023-01-19,2,439,105,1,1,489,30,13,Food,404.25,7437,High,12127.5
5000,D,2023-01-18,2023-01-19,1,773,90,0,0,231,93,86,Furniture,783.79,4598,High,72892.47
6052,C,2023-01-18,2023-01-19,4,199,118,1,0,455,44,16,Clothing,253.87,9091,High,11170.28
3738,C,2023-01-18,2023-01-19,7,426,459,0,0,422,77,45,Food,41.21,9264,Low,3173.17
6732,D,2023-01-18,2023-01-19,4,132,137,1,0,493,29,32,Clothing,278.44,7276,High,8074.76
6387,A,2023-01-18,2023-01-19,9,242,481,0,0,201,90,40,Clothing,651.96,1484,Medium,58676.4
9002,B,2023-01-18,2023-01-19,8,343,119,1,1,382,36,90,Electronics,953.89,9614,Medium,34340.04
6536,C,2023-01-18,2023-01-19,8,835,160,1,0,174,99,95,Furniture,401.76,3407,Low,39774.24
4913,D,2023-01-18,2023-01-19,5,825,207,0,0,199,48,44,Furniture,799.57,3427,Low,38379.36
2066,B,2023-01-18,2023-01-19,1,731,348,0,1,331,19,83,Clothing,208.53,7455,Low,3962.07
8723,D,2023-01-18,2023-01-19,9,779,317,0,0,390,63,98,Clothing,853.39,8184,Medium,53763.57
5380,D,2023-01-18,2023-01-19,2,960,337,0,0,335,2,47,Clothing,767.78,5242,Low,1535.56
5107,D,2023-01-18,2023-01-19,6,316,154,0,0,368,14,70,Clothing,453.66,1385,Medium,6351.240000000001
6726,A,2023-01-18,2023-01-19,5,533,262,0,2,475,80,60,Electronics,895.92,3127,Low,71673.59999999999
4373,A,2023-01-18,2023-01-19,8,966,355,1,0,154,95,35,Clothing,47.49,3335,Low,4511.55
9945,D,2023-01-18,2023-01-19,3,933,154,0,1,353,35,75,Clothing,788.04,5517,High,27581.399999999998
3082,C,2023-01-18,2023-01-19,6,828,329,0,0,314,86,60,Clothing,44.85,5595,High,3857.1
9967,B,2023-01-18,2023-01-19,6,153,393,0,0,398,21,37,Food,866.35,6985,Medium,18193.350000000002
7748,C,2023-01-18,2023-01-19,3,819,458,0,0,428,92,22,Food,185.01,6358,High,17020.92
1417,A,2023-01-18,2023-01-19,7,691,312,0,0,423,17,13,Food,47.9,7627,High,814.3
9306,B,2023-01-18,2023-01-19,4,991,285,0,0,398,82,16,Food,315.7,3781,High,25887.399999999998
9808,D,2023-01-18,2023-01-19,5,250,258,0,0,395,32,90,Furniture,186.95,3942,High,5982.4
4974,C,2023-01-18,2023-01-19,9,154,156,1,1,469,23,86,Food,655.31,8236,High,15072.13
4267,C,2023-01-19,2023-01-20,6,616,13,0,0,258,6,60,Food,477.64,9263,High,2865.84
1825,D,2023-01-19,2023-01-20,4,547,76,0,0,358,29,42,Food,138.45,5757,High,4015.0499999999997
8668,C,2023-01-19,2023-01-20,8,134,338,0,0,327,63,13,Furniture,916.98,9048,Medium,57769.74
6745,A,2023-01-19,2023-01-20,9,960,408,0,0,476,70,87,Clothing,374.12,9448,High,26188.4
1412,D,2023-01-19,2023-01-20,5,218,393,0,0,244,97,63,Furniture,290.01,2610,High,28130.969999999998
8543,C,2023-01-19,2023-01-20,2,296,334,0,0,179,96,32,Electronics,701.07,2718,Low,67302.72
8587,D,2023-01-19,2023-01-20,6,665,219,0,0,138,81,23,Electronics,399.57,2279,Medium,32365.17
1728,B,2023-01-19,2023-01-20,8,870,231,0,0,293,4,43,Food,154.05,2853,Medium,616.2
8164,D,2023-01-19,2023-01-20,5,873,432,0,0,296,58,32,Electronics,586.55,4142,Low,34019.899999999994
9867,C,2023-01-19,2023-01-20,1,954,293,0,0,196,31,28,Food,40.06,8385,Medium,1241.8600000000001
6988,A,2023-01-19,2023-01-20,8,977,454,0,0,345,22,33,Electronics,630.9,5591,Medium,13879.8
3504,D,2023-01-19,2023-01-20,9,923,141,0,1,432,27,26,Furniture,868.88,1885,Medium,23459.76
3967,D,2023-01-19,2023-01-20,1,613,250,0,0,175,85,94,Food,269.4,8861,High,22898.999999999996
3786,C,2023-01-19,2023-01-20,8,693,413,0,0,352,84,81,Furniture,853.8,1946,High,71719.2
2122,A,2023-01-19,2023-01-20,2,961,295,0,0,377,98,42,Food,252.59,9587,High,24753.82
5079,A,2023-01-19,2023-01-20,4,521,139,2,2,107,87,29,Clothing,210.44,5561,Low,18308.28
2571,B,2023-01-19,2023-01-20,2,616,475,0,0,463,16,2,Food,718.23,6665,Low,11491.68
6073,B,2023-01-19,2023-01-20,2,785,497,0,0,298,6,34,Food,74.85,9406,High,449.09999999999997
6104,C,2023-01-19,2023-01-20,3,238,141,0,0,351,80,38,Electronics,50.23,2980,High,4018.3999999999996
3143,A,2023-01-19,2023-01-20,8,804,128,0,0,483,7,12,Electronics,461.42,6960,Medium,3229.94
7806,A,2023-01-19,2023-01-20,4,749,323,0,1,117,14,52,Food,43.75,7950,Low,612.5
8357,B,2023-01-19,2023-01-20,7,908,304,0,0,489,3,21,Food,501.71,4019,Low,1505.1299999999999
4440,B,2023-01-19,2023-01-20,3,727,17,0,1,341,97,91,Furniture,652.93,4876,Medium,63334.20999999999
4766,C,2023-01-19,2023-01-20,3,143,242,0,0,352,49,40,Food,235.93,9587,Low,11560.57
6644,A,2023-01-20,2023-01-21,2,957,163,0,0,103,36,67,Electronics,899.88,2664,High,32395.68
3914,D,2023-01-20,2023-01-21,6,900,319,1,1,472,29,49,Food,208.28,8872,High,6040.12
5968,B,2023-01-20,2023-01-21,6,318,95,0,1,336,4,26,Furniture,245.12,6939,Low,980.48
6917,C,2023-01-20,2023-01-21,1,667,27,0,0,278,40,52,Furniture,913.93,6757,Low,36557.2
9787,A,2023-01-20,2023-01-21,7,853,475,1,0,111,41,62,Food,690.67,6244,High,28317.469999999998
1728,A,2023-01-20,2023-01-21,4,357,229,0,0,467,22,69,Electronics,533.35,7376,Low,11733.7
2365,B,2023-01-20,2023-01-21,3,612,415,0,0,392,79,61,Clothing,336.85,7017,Low,26611.15
5492,C,2023-01-20,2023-01-21,8,476,455,0,0,357,4,84,Food,771.39,9396,Medium,3085.56
1698,D,2023-01-20,2023-01-21,2,992,24,0,0,358,82,46,Furniture,592.46,9451,Low,48581.72
8186,B,2023-01-20,2023-01-21,9,388,174,1,0,184,23,72,Furniture,348.51,8570,High,8015.73
1395,C,2023-01-20,2023-01-21,8,569,403,1,0,394,4,92,Electronics,827.71,6292,Low,3310.84
8400,A,2023-01-20,2023-01-21,8,202,160,0,0,432,68,29,Furniture,796.64,6280,Low,54171.52
9082,D,2023-01-20,2023-01-21,3,903,29,0,0,211,18,50,Food,941.45,2296,High,16946.100000000002
5171,C,2023-01-20,2023-01-21,4,248,164,0,1,305,1,2,Clothing,994.93,5871,High,994.93
5360,D,2023-01-20,2023-01-21,2,183,207,0,0,321,32,64,Electronics,21.42,6235,Low,685.44
3502,C,2023-01-20,2023-01-21,2,125,436,0,0,117,21,66,Furniture,326.92,2647,Low,6865.320000000001
1717,C,2023-01-20,2023-01-21,4,274,472,0,0,112,38,43,Electronics,200.72,7041,Low,7627.36
3782,C,2023-01-20,2023-01-21,6,834,101,0,0,369,26,87,Food,221.47,9488,Low,5758.22
5946,C,2023-01-20,2023-01-21,5,740,372,1,0,140,41,10,Clothing,866.17,3444,Low,35512.97
6486,D,2023-01-20,2023-01-21,1,521,105,2,0,139,49,53,Food,975.18,8890,Low,47783.82
9335,B,2023-01-20,2023-01-21,1,753,329,0,2,188,85,92,Electronics,940.67,5247,Medium,79956.95
5980,D,2023-01-20,2023-01-21,6,445,68,0,0,200,93,83,Clothing,699.51,2736,High,65054.43
8266,C,2023-01-20,2023-01-21,3,401,7,1,1,318,41,28,Food,559.41,7589,Low,22935.809999999998
5491,D,2023-01-20,2023-01-21,3,397,122,1,1,314,96,95,Electronics,641.62,9799,High,61595.520000000004
8192,D,2023-01-21,2023-01-22,7,234,352,0,0,403,59,2,Clothing,857.12,2438,Medium,50570.08
6588,D,2023-01-21,2023-01-22,1,154,100,0,0,109,4,29,Electronics,16.96,3193,High,67.84
8651,C,2023-01-21,2023-01-22,1,155,0,1,0,316,13,52,Food,433.97,4581,High,5641.610000000001
4636,D,2023-01-21,2023-01-22,3,473,350,1,0,220,61,14,Electronics,511.51,1576,High,31202.11
2167,A,2023-01-21,2023-01-22,8,687,6,0,0,409,51,28,Furniture,924.23,4441,Medium,47135.73
2062,C,2023-01-21,2023-01-22,1,930,317,0,0,262,35,1,Electronics,180.36,5914,Low,6312.6
3156,D,2023-01-21,2023-01-22,4,438,110,0,0,251,91,59,Furniture,746.91,1531,Medium,67968.81
8860,A,2023-01-21,2023-01-22,9,556,342,0,0,404,65,44,Clothing,924.77,9541,Medium,60110.049999999996
6161,D,2023-01-21,2023-01-22,4,454,185,1,0,183,49,80,Clothing,766.37,8219,Medium,37552.13
6305,B,2023-01-21,2023-01-22,8,231,215,0,0,301,49,85,Food,20.19,5860,High,989.3100000000001
7541,D,2023-01-21,2023-01-22,7,592,461,0,0,149,14,78,Electronics,662.85,5216,Medium,9279.9
5729,D,2023-01-21,2023-01-22,3,653,342,0,0,248,37,43,Furniture,217.44,5157,Medium,8045.28
8330,B,2023-01-21,2023-01-22,7,963,122,0,0,319,30,17,Furniture,609.07,1553,High,18272.100000000002
6334,C,2023-01-21,2023-01-22,7,209,200,0,0,254,14,54,Food,575.45,2272,High,8056.300000000001
9924,B,2023-01-21,2023-01-22,3,681,7,0,2,196,75,15,Electronics,957.48,1088,High,71811.0
5330,C,2023-01-21,2023-01-22,2,895,63,0,1,423,95,48,Furniture,198.39,6622,Medium,18847.05
9010,B,2023-01-21,2023-01-22,9,225,135,2,0,198,92,95,Food,60.0,7316,High,5520.0
7801,D,2023-01-21,2023-01-22,1,959,386,0,0,439,27,46,Food,615.16,7117,Low,16609.32
5846,D,2023-01-21,2023-01-22,7,395,382,1,0,489,62,49,Electronics,350.5,5536,Low,21731.0
